"rxnorm_cui","raw_rx_med_name"
2273517,"RITUXIMAB-PVVR IVPB (SPEC VOL)|RITUXIMAB-PVVR 10 MG/ML IV SOLN"
1511,"RXAMB BETAHISTINE 16 MG ORAL CAPSULE (BATCHED COMPOUND)|BETAHISTINE (BULK) 100 % MISC POWD"
2221,"RXAMB BETAHISTINE 16 MG ORAL CAPSULE (BATCHED COMPOUND)|CELLULOSE (BULK) MISC POWD"
1863355,"VINCRISTINE IVPB|VINCRISTINE 2 MG/2 ML IV SOLN"
1734917,"CYCLOPHOSPHAMIDE IVPB|CYCLOPHOSPHAMIDE 500 MG IV SOLR"
1539248,"DALBAVANCIN IVPB|DALBAVANCIN 500 MG IV SOLN"
309778,"DALBAVANCIN IVPB|DEXTROSE 5% IN WATER IV SOLP"
207939,"VALSARTAN-HYDROCHLOROTHIAZIDE 320-25 MG TAB|HYDROCHLOROTHIAZIDE 25 MG PO TAB"
352001,"VALSARTAN-HYDROCHLOROTHIAZIDE 320-25 MG TAB|VALSARTAN 320 MG PO TAB"
313002,"CEFOXITIN 2G/100ML NS IVPB (MB+)|SODIUM CHLORIDE 0.9 % IV PGBK (MB+)"
1665109,"CEFOXITIN 2G/100ML NS IVPB (MB+)|CEFOXITIN 2 GRAM IV SOLR"
1809101,"SUFENTANIL 100 MCG IN NS 10 ML (OR)|SUFENTANIL CITRATE 50 MCG/ML IV SOLN"
313002,"SUFENTANIL 100 MCG IN NS 10 ML (OR)|SODIUM CHLORIDE 0.9 % IJ SOLN"
210868,"RXAMB NIFEDIPINE 0.3%/LIDOCAINE 1.5%  OINTMENT (BATCHED COMPOUND)|WHITE PETROLATUM TP OINT"
6387,"RXAMB NIFEDIPINE 0.3%/LIDOCAINE 1.5%  OINTMENT (BATCHED COMPOUND)|LIDOCAINE (BULK) MISC POWD"
7417,"RXAMB NIFEDIPINE 0.3%/LIDOCAINE 1.5%  OINTMENT (BATCHED COMPOUND)|NIFEDIPINE (BULK) MISC POWD"
313002,"IRON SUCROSE 500 MG IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
261281,"RXAMB AMITR-GABAPEN-EMU OIL 4-4-10% TOPICAL CREAM (COMPOUND)|GABAPENTIN 800 MG PO TAB"
856857,"RXAMB AMITR-GABAPEN-EMU OIL 4-4-10% TOPICAL CREAM (COMPOUND)|AMITRIPTYLINE 75 MG PO TAB"
979494,"LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB|LOSARTAN 50 MG PO TAB"
207939,"LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB|HYDROCHLOROTHIAZIDE 25 MG PO TAB"
205871,"EPINEPHRINE 0.1MG NS 10ML SYR (AM)(OR)|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
1310578,"RXAMB CANNABIDIOL (CBD) 25 MG OIL CAPSULE (COMPOUND)|MEDIUM CHAIN TRIGLYCERIDES 7.7 KCAL/ML PO OIL"
313002,"DESMOPRESSIN IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
849503,"DESMOPRESSIN IVPB|DESMOPRESSIN 4 MCG/ML IJ SOLN"
205871,"EPINEPHRINE 0.1MG NS 10ML SYR|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
313002,"EPINEPHRINE 0.1MG NS 10ML SYR|SODIUM CHLORIDE 0.9 % IV SOLP"
1665095,"CEFEPIME 6GM NS 290ML (24H CI)(AMBULATORY)|CEFEPIME 1 GRAM IJ SOLR"
309778,"CEFEPIME 6GM NS 290ML (24H CI)(AMBULATORY)|DEXTROSE 5% IN WATER IV SOLP"
262138,"DEXMEDETOMIDINE 20 MCG/ 5 ML VIAL (INFUSION)(AM)(OR)|DEXMEDETOMIDINE IN 0.9 % NACL 20 MCG/5 ML (4 MCG/ML) IV SYRG"
1013042,"CEFTRIAXONE/LIDOCAINE IM 500MG VIAL MIXTURE|LIDOCAINE (PF) 10 MG/ML (1 %) IJ SOLN"
351762,"VALSARTAN-HYDROCHLOROTHIAZIDE 160-25 MG TAB|VALSARTAN 160 MG PO TAB"
207939,"VALSARTAN-HYDROCHLOROTHIAZIDE 160-25 MG TAB|HYDROCHLOROTHIAZIDE 25 MG PO TAB"
104897,"ONDANSETRON IVPB|ONDANSETRON HCL (PF) 4 MG/2 ML IJ SOLN"
313002,"ONDANSETRON IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
1665008,"CEFTRIAXONE/LIDOCAINE IM 500MG VIAL MIXTURE|CEFTRIAXONE 500 MG IJ SOLR"
631504,"GENTAMICIN 10MG NS 1000ML IRR|SODIUM CHLORIDE 0.9 % IR SOLN"
313996,"GENTAMICIN 10MG NS 1000ML IRR|GENTAMICIN 40 MG/ML IJ SOLN"
313002,"OBINUTUZUMAB  900MG IVPB (2ND DOSE)|SODIUM CHLORIDE 0.9 % IV SOLP"
313002,"OBINUTUZUMAB  100MG IVPB (1ST DOSE)|SODIUM CHLORIDE 0.9 % IV SOLP"
1442698,"OBINUTUZUMAB  100MG IVPB (1ST DOSE)|OBINUTUZUMAB 1,000 MG/40 ML IV SOLN"
1442698,"OBINUTUZUMAB  900MG IVPB (2ND DOSE)|OBINUTUZUMAB 1,000 MG/40 ML IV SOLN"
1010740,"DIPHENHYD/DEXAMETH/LIDO/ERYTHRO/NYSTAT(#) 1:1:1:1:1.5 PO SUSP|LIDOCAINE HCL 2 % MM SOLN"
686402,"DIPHENHYD/DEXAMETH/LIDO/ERYTHRO/NYSTAT(#) 1:1:1:1:1.5 PO SUSP|ERYTHROMYCIN ETHYLSUCCINATE 200 MG/5 ML PO SUSR"
1094218,"DIPHENHYD/DEXAMETH/LIDO/ERYTHRO/NYSTAT(#) 1:1:1:1:1.5 PO SUSP|DIPHENHYDRAMINE HCL 12.5 MG/5 ML PO LIQD"
150830,"DIPHENHYD/DEXAMETH/LIDO/ERYTHRO/NYSTAT(#) 1:1:1:1:1.5 PO SUSP|NYSTATIN 100,000 UNIT/ML PO SUSP"
755977,"DIPHENHYD/DEXAMETH/LIDO/ERYTHRO/NYSTAT(#) 1:1:1:1:1.5 PO SUSP|DEXAMETHASONE 0.5 MG/5 ML PO SOLN"
1310578,"RXAMB CANNABIDIOL (CBD) 40% IN MCT OIL SOLUTION (COMPOUND)|MEDIUM CHAIN TRIGLYCERIDES 7.7 KCAL/ML PO OIL"
200820,"SPIRONOLACTONE-HYDROCHLOROTHIAZIDE 25-25 MG TAB|SPIRONOLACTONE 25 MG PO TAB"
207939,"SPIRONOLACTONE-HYDROCHLOROTHIAZIDE 25-25 MG TAB|HYDROCHLOROTHIAZIDE 25 MG PO TAB"
1809436,"IMMUNE GLOBULIN (GAMUNEX) IV INFUSION|IMMUNE GLOBULIN(HUM),CAPR(IGG) 10 % IV SYR (NOT ROUNDED)"
42512,"DOXORUBICIN/IOHEXOL/DRUG ELUTING BEADS (LC LUMI 70-150) EMBOLIZATION|DOXORUBICIN 200 MG IV SOLR (MG)"
5956,"DOXORUBICIN/IOHEXOL/DRUG ELUTING BEADS (LC LUMI 70-150) EMBOLIZATION|IOHEXOL 350 MG IODINE/ML IV SOLN"
207322,"PACLITAXEL 500ML IVPB (RATE RAMP UP)|PACLITAXEL 6 MG/ML IV CONC"
855928,"DICLOFENAC-MISOPROSTOL 75-0.2 MG TAB|DICLOFENAC SODIUM 75 MG PO TBEC"
104098,"DICLOFENAC-MISOPROSTOL 75-0.2 MG TAB|MISOPROSTOL 200 MCG PO TAB"
429503,"IRBESARTAN-HYDROCHLOROTHIAZIDE 300-12.5 MG TAB|HYDROCHLOROTHIAZIDE 12.5 MG PO TAB"
153666,"IRBESARTAN-HYDROCHLOROTHIAZIDE 300-12.5 MG TAB|IRBESARTAN 150 MG PO TAB"
37106,"RXAMB CANNABIDIOL (CBD) 15 MG GELATIN GUMMY (COMPOUND)|STEVIOSIDE (BULK) 90 % MISC POWD"
4910,"RXAMB CANNABIDIOL (CBD) 15 MG GELATIN GUMMY (COMPOUND)|GLYCERIN (BULK) 100 % MISC LIQD"
851732,"RXAMB CANNABIDIOL (CBD) 15 MG GELATIN GUMMY (COMPOUND)|ACACIA (BULK) MISC POWD"
1657074,"BEVACIZUMAB IVPB|BEVACIZUMAB 25 MG/ML IV SOLN"
313002,"BEVACIZUMAB IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
197581,"IMS MIXTURE TEMPLATE|DEXAMETHASONE 2 MG PO TAB"
205717,"IMS MIXTURE TEMPLATE|DEXAMETHASONE 6 MG PO TAB"
313002,"CLINDAMYCIN ICC (NS) IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
706461,"CLINDAMYCIN ICC (NS) IVPB|CLINDAMYCIN PHOSPHATE 150 MG/ML IJ SOLN"
352304,"EZETIMIBE-SIMVASTATIN 10-10 MG TAB|EZETIMIBE 10 MG PO TAB"
104490,"EZETIMIBE-SIMVASTATIN 10-10 MG TAB|SIMVASTATIN 10 MG PO TAB"
641,"RXAMB AMIKACIN 150 MG CAPSULE (COMPOUND)|AMIKACIN SULFATE (BULK) MISC POWD"
11377,"RXAMB AMIKACIN 150 MG CAPSULE (COMPOUND)|XYLITOL (BULK) MISC POWD"
155156,"RXAMB AMIKACIN 150 MG CAPSULE (COMPOUND)|POLOXAMER (BULK) MISC POWD"
1868486,"SW WITH SODIUM BICARBONATE IV INFUSION|SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN"
207322,"PACLITAXEL 250ML IVPB|PACLITAXEL 6 MG/ML IV CONC"
1086045,"TRIAMCINOLONE/BUPIVACAINE 0.5%/LIDOCAINE INJ MIXTURE AMB|TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP"
1013042,"TRIAMCINOLONE/BUPIVACAINE 0.5%/LIDOCAINE INJ MIXTURE AMB|LIDOCAINE (PF) 10 MG/ML (1 %) IJ SOLN"
106545,"TRIAMCINOLONE/BUPIVACAINE 0.5%/LIDOCAINE INJ MIXTURE AMB|BUPIVACAINE HCL 0.5 % (5 MG/ML) IJ SOLN"
647123,"LEVETIRACETAM IVPB|LEVETIRACETAM 500 MG/5 ML IV SOLN"
313002,"LEVETIRACETAM IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
1665091,"CEFEPIME 2G/100ML NS IVPB (MB+)|CEFEPIME 2 GRAM IJ SOLR"
313002,"CEFEPIME 2G/100ML NS IVPB (MB+)|SODIUM CHLORIDE 0.9 % IV PGBK (MB+)"
352304,"EZETIMIBE-SIMVASTATIN 10-40 MG TAB|EZETIMIBE 10 MG PO TAB"
208841,"VASOPRESSIN 20 UNITS/20ML INFUSION SYR (1 UNIT/ML)(AN)(OSM)|VASOPRESSIN 20 UNIT/ML IV SOLN"
313002,"VASOPRESSIN 20 UNITS/20ML INFUSION SYR (1 UNIT/ML)(AN)(OSM)|SODIUM CHLORIDE 0.9 % IV SOLP"
152923,"EZETIMIBE-SIMVASTATIN 10-40 MG TAB|SIMVASTATIN 40 MG PO TAB"
313002,"VANCOMYCIN 1,500 MG IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
313572,"VANCOMYCIN 1,500 MG IVPB|VANCOMYCIN 5 GRAM IV SOLR"
2557244,"CASIRIVIMAB-IMDEVIMAB IVPB|CASIRIVIMAB-IMDEVIMAB 60 MG-60 MG/ ML IV SOLN"
899155,"FUROSEMIDE 200 MG IN D5W 100 ML IV DRIP|FUROSEMIDE 10 MG/ML IJ SOLN"
309778,"FUROSEMIDE 200 MG IN D5W 100 ML IV DRIP|DEXTROSE 5% IN WATER IV SOLP"
309778,"DIPHENHYDRAMINE IVPB|DEXTROSE 5% IN WATER IV SOLP"
1049634,"DIPHENHYDRAMINE IVPB|DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN"
1734484,"ROPIVACAINE 0.5% 15ML/MEPIVACAINE 1.5% 15ML/EPINEPHRINE 0.075MG/CLONDINE 100MCG INJECTION (OR)|ROPIVACAINE (PF) 5 MG/ML (0.5 %) IJ SOLN"
1012735,"ROPIVACAINE 0.5% 15ML/MEPIVACAINE 1.5% 15ML/EPINEPHRINE 0.075MG/CLONDINE 100MCG INJECTION (OR)|MEPIVACAINE (PF) 15 MG/ML (1.5 %) IJ SOLN"
205871,"ROPIVACAINE 0.5% 15ML/MEPIVACAINE 1.5% 15ML/EPINEPHRINE 0.075MG/CLONDINE 100MCG INJECTION (OR)|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
313002,"USTEKINUMAB IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
1811257,"USTEKINUMAB IVPB|USTEKINUMAB 130 MG/26 ML IV SOLN"
212575,"AMLODIPINE-ATORVASTATIN 10-40 MG TAB|AMLODIPINE 10 MG PO TAB"
617320,"AMLODIPINE-ATORVASTATIN 10-40 MG TAB|ATORVASTATIN 40 MG PO TAB"
616810,"KU RX EXTEMPORANEOUS MIXTURE|ETHYL ALCOHOL (BULK) 95 % MISC LIQD"
6809,"KU RX EXTEMPORANEOUS MIXTURE|METFORMIN (BULK) 100 % MISC POWD"
11295,"KU RX EXTEMPORANEOUS MIXTURE|WATER (BULK) MISC LIQD"
34693,"KU RX EXTEMPORANEOUS MIXTURE|PROPYLENE GLYCOL TP SOLN"
429503,"LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB|HYDROCHLOROTHIAZIDE 12.5 MG PO TAB"
979494,"LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB|LOSARTAN 50 MG PO TAB"
150995,"IVFLUID (CUSTOM) WITH ADDITIVES BUILDER|POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN"
313016,"IVFLUID (CUSTOM) WITH ADDITIVES BUILDER|SODIUM CHLORIDE 4 MEQ/ML IV SOLP"
237656,"IVFLUID (CUSTOM) WITH ADDITIVES BUILDER|DEXTROSE 70 % IN WATER (D70W) IV SOLP"
208954,"IMS MIXTURE TEMPLATE|POTASSIUM CHLORIDE 20 MEQ PO TBTQ"
670032,"IMS MIXTURE TEMPLATE|POTASSIUM CHLORIDE 10 MEQ PO TBTQ"
309778,"POTASSIUM PHOSPHATE 250 ML IVPB|DEXTROSE 5% IN WATER IV SOLP"
966152,"IMS MIXTURE TEMPLATE|LEVOTHYROXINE 25 MCG PO TAB"
966452,"IMS MIXTURE TEMPLATE|LEVOTHYROXINE 100 MCG PO TAB"
966452,"EXTEMPORANEOUS MIXTURE TEMPLATE|LEVOTHYROXINE 100 MCG PO TAB"
966152,"EXTEMPORANEOUS MIXTURE TEMPLATE|LEVOTHYROXINE 25 MCG PO TAB"
313002,"PIPERACILLIN/TAZOBACTAM 3.375 G/100ML NS IVPB (MB+)|SODIUM CHLORIDE 0.9 % IV PGBK (MB+)"
313002,"PIPERACILLIN/TAZOBACTAM 2.25 G/100ML NS IVPB (MB+)|SODIUM CHLORIDE 0.9 % IV PGBK (MB+)"
1659139,"PIPERACILLIN/TAZOBACTAM 3.375 G/100ML NS IVPB (MB+)|PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR"
1659134,"PIPERACILLIN/TAZOBACTAM 2.25 G/100ML NS IVPB (MB+)|PIPERACILLIN-TAZOBACTAM 2.25 GRAM IV SOLR"
313002,"SODIUM CHLORIDE 0.9 % TKO FLUID|SODIUM CHLORIDE 0.9 % IV SOLP"
197435,"CALCIUM GLUCONATE 1G/100ML IVPB (MB+)|CALCIUM GLUCONATE 100 MG/ML (10%) IV SOLN"
108776,"BUPIVACAINE LIPOSOMAL/BUPIVACAINE HCL INJECTION|BUPIVACAINE HCL 0.25 % (2.5 MG/ML) IJ SOLN"
106545,"BUPIVACAINE LIPOSOMAL/BUPIVACAINE HCL INJECTION|BUPIVACAINE HCL 0.5 % (5 MG/ML) IJ SOLN"
828525,"CALCIUM CHLORIDE 8G/NACL 0.9% IV SOLN 1000ML|CALCIUM CHLORIDE 100 MG/ML (10 %) IV SOLN"
313002,"HEPARIN (PORCINE) 5,000 UNIT/NS 500 ML SOLP (EP)(TRANSEPTAL SHEATH)|SODIUM CHLORIDE 0.9 % IV SOLP"
1361226,"HEPARIN (PORCINE) 5,000 UNIT/NS 500 ML SOLP (EP)(TRANSEPTAL SHEATH)|HEPARIN (PORCINE) 1,000 UNIT/ML IJ SOLN"
1361226,"HEPARIN 20000UNITS PLASMALYTE-A 1000ML IRR(OR)|HEPARIN (PORCINE) 1,000 UNIT/ML IJ SOLN"
237210,"PAPAVERINE 60 MG SYRINGE (OR)|PAPAVERINE 30 MG/ML IJ SOLN"
966169,"IMS MIXTURE TEMPLATE|LEVOTHYROXINE 75 MCG PO TAB"
211395,"AMINOCAPROIC ACID INFUSION|AMINOCAPROIC ACID 250 MG/ML IV SOLN"
313002,"AZITHROMYCIN 250 ML IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
1668240,"AZITHROMYCIN 250 ML IVPB|AZITHROMYCIN 500 MG IV SOLR"
1928570,"POTASSIUM PHOSPHATE 250 ML IVPB|POTASSIUM PHOSPHATE M-/D-BASIC 3 MMOL/ML IV SOLN"
1745062,"BUPIVACAINE LIPOSOMAL/BUPIVACAINE HCL INJECTION|BUPIVACAINE LIPOSOME (PF) 1.3 % (13.3 MG/ML) LINF SUSP"
313002,"CALCIUM GLUCONATE 1G/100ML IVPB (MB+)|SODIUM CHLORIDE 0.9 % IV PGBK (MB+)"
1304564,"BANANA BAG (KUMC) 1000ML|MVI, ADULT NO.4 WITH VIT K 3,300 UNIT- 150 MCG/10 ML IV SOLN"
313002,"BANANA BAG (KUMC) 1000ML|SODIUM CHLORIDE 0.9 % IV SOLP"
313324,"BANANA BAG (KUMC) 1000ML|THIAMINE HCL (VITAMIN B1) 100 MG/ML IJ SOLN"
1658236,"MAGNESIUM SULFATE (25-40KG) 25ML IVPB|MAGNESIUM SULFATE 4 MEQ/ML (50 %) IJ SOLN"
237786,"BANANA BAG (KUMC) 1000ML|FOLIC ACID 5 MG/ML IJ SOLN"
309778,"MAGNESIUM SULFATE (25-40KG) 25ML IVPB|DEXTROSE 5% IN WATER IV SOLP"
208841,"VASOPRESSIN 20 UNITS IN 100ML IV INFUSION|VASOPRESSIN 20 UNIT/ML IV SOLN"
313002,"HEPARIN 10000UNITS NS 100ML IRR(OR)|SODIUM CHLORIDE 0.9 % IV SOLP"
885257,"PANTOPRAZOLE IV INFUSION|PANTOPRAZOLE 40 MG IV SOLR"
313002,"PANTOPRAZOLE IV INFUSION|SODIUM CHLORIDE 0.9 % IV SOLP"
313002,"CEFAZOLIN 1GM NS 500ML IRR BAG (OR)(OSM)|SODIUM CHLORIDE 0.9 % IV SOLP"
1665050,"CEFAZOLIN 1GM NS 500ML IRR BAG (OR)(OSM)|CEFAZOLIN 1 GRAM IJ SOLR"
631504,"CEFAZOLIN 1GM NS IRR|SODIUM CHLORIDE 0.9 % IR SOLN"
1361226,"HEPARIN 5,000 UNITS IN LR 500 ML IRR|HEPARIN (PORCINE) 1,000 UNIT/ML IJ SOLN"
847630,"HEPARIN 5,000 UNITS IN LR 500 ML IRR|LACTATED RINGERS IV SOLP"
1665050,"CEFAZOLIN 1GM NS IRR|CEFAZOLIN 1 GRAM IJ SOLR"
313002,"AMPICILLIN/SULBACTAM 1.5G/100ML NS IVPB (MB+)|SODIUM CHLORIDE 0.9 % IV PGBK (MB+)"
1659595,"AMPICILLIN/SULBACTAM 1.5G/100ML NS IVPB (MB+)|AMPICILLIN-SULBACTAM 1.5 GRAM IJ SOLR"
801112,"HEPARIN 20000UNITS PLASMALYTE-A 1000ML IRR(OR)|ELECTROLYTE-A IV ADDITIVE"
313002,"AMINOCAPROIC ACID INFUSION|SODIUM CHLORIDE 0.9 % IV SOLP"
313002,"PAPAVERINE 60 MG SYRINGE (OR)|SODIUM CHLORIDE 0.9 % IV SOLP"
631504,"CLINDAMYCIN 900 MG NS 1000 ML IRR BOT (OR)|SODIUM CHLORIDE 0.9 % IR SOLN"
966183,"IMS MIXTURE TEMPLATE|LEVOTHYROXINE 112 MCG PO TAB"
706461,"CLINDAMYCIN 900 MG NS 1000 ML IRR BOT (OR)|CLINDAMYCIN PHOSPHATE 150 MG/ML IJ SOLN"
313572,"VANCOMYCIN 1,750 MG IVPB|VANCOMYCIN 5 GRAM IV SOLR"
309778,"VANCOMYCIN 1,250 MG IVPB|DEXTROSE 5% IN WATER IV SOLP"
309778,"VANCOMYCIN 1,750 MG IVPB|DEXTROSE 5% IN WATER IV SOLP"
1433511,"PHYTONADIONE IVPB|PHYTONADIONE (VITAMIN K1) 10 MG/ML IJ SOLN"
313002,"PHYTONADIONE IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
313002,"POTASSIUM PHOSPHATE 500 ML IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
1795252,"DEXTROSE 5%-0.45% SODIUM CHLORIDE  WITH SODIUM BICARB IV INFUSION|DEXTROSE 5%-0.45% SODIUM CHLORIDE IV SOLP"
313002,"CALCIUM CHLORIDE 8G/NACL 0.9% IV SOLN 1000ML|SODIUM CHLORIDE 0.9 % IV SOLP"
1794905,"DEXTROSE 5%-0.2% SODIUM CHLORIDE & SODIUM BICARBONATE IV INFUSION|DEXTROSE 5%-0.2% SODIUM CHLORIDE IV SOLP"
1872443,"SODIUM PHOSPHATE IVPB|SODIUM PHOSPHATE 3 MMOL/ML IV SOLN"
313002,"NOREPINEPHRINE 16 MCG/ML IN D5W IV DRIP (STD CONC)|SODIUM CHLORIDE 0.9 % IV SOLP"
1361226,"HEPARIN 10000UNITS NS 100ML IRR(OR)|HEPARIN (PORCINE) 1,000 UNIT/ML IJ SOLN"
309778,"VASOPRESSIN 20 UNITS IN 100ML IV INFUSION|DEXTROSE 5% IN WATER IV SOLP"
313002,"VANCOMYCIN 2,000 MG IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
313572,"VANCOMYCIN 2,000 MG IVPB|VANCOMYCIN 5 GRAM IV SOLR"
1868486,"SODIUM CHLORIDE 0.2% WITH BICARB INFUSION|SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN"
1868486,"DEXTROSE 5%-0.2% SODIUM CHLORIDE & SODIUM BICARBONATE IV INFUSION|SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN"
1868486,"DEXTROSE 5%-0.45% SODIUM CHLORIDE  WITH SODIUM BICARB IV INFUSION|SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN"
1928570,"POTASSIUM PHOSPHATE 500 ML IVPB|POTASSIUM PHOSPHATE M-/D-BASIC 3 MMOL/ML IV SOLN"
313016,"SODIUM CHLORIDE 0.2% WITH BICARB INFUSION|SODIUM CHLORIDE 4 MEQ/ML IV SOLP"
544840,"DOXYCYCLINE 100ML IVPB|DOXYCYCLINE HYCLATE 100 MG IV SOLR"
309778,"DOXYCYCLINE 100ML IVPB|DEXTROSE 5% IN WATER IV SOLP"
309778,"SODIUM PHOSPHATE IVPB|DEXTROSE 5% IN WATER IV SOLP"
309778,"VANCOMYCIN 1,500 MG IVPB|DEXTROSE 5% IN WATER IV SOLP"
1010755,"LIDOCAINE 1%-EPINEPHRINE 1:100000 (BUFFERED) VIAL|LIDOCAINE-EPINEPHRINE 1 %-1:100,000 IJ SOLN"
1868486,"LIDOCAINE 1%-EPINEPHRINE 1:100000 (BUFFERED) VIAL|SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN"
686926,"IMS MIXTURE TEMPLATE|CARVEDILOL 3.125 MG PO TAB"
212388,"IMS MIXTURE TEMPLATE|CARVEDILOL 6.25 MG PO TAB"
209217,"NOREPINEPHRINE 64 MCG/ML IN D5W IV DRIP (QUAD CONC)|NOREPINEPHRINE BITARTRATE 1 MG/ML IV SOLN"
198861,"PANCRELIPASE-SODIUM BICARBONATE 20,880 K UNIT-650 MG|SODIUM BICARBONATE 650 MG PO TAB"
1734484,"CLONIDINE-EPINEPHRINE-KETOROLAC-ROPIVACAINE INJECTION 100 ML|ROPIVACAINE (PF) 5 MG/ML (0.5 %) IJ SOLN"
313002,"CLONIDINE-EPINEPHRINE-KETOROLAC-ROPIVACAINE INJECTION 100 ML|SODIUM CHLORIDE 0.9 % IV SOLP"
860098,"CLONIDINE-EPINEPHRINE-KETOROLAC-ROPIVACAINE INJECTION 100 ML|KETOROLAC 30 MG/ML (1 ML) IJ SOLN"
150654,"ORTHO IRRIGATION 3 L BAG|POLYMYXIN B SULFATE 500,000 UNIT IJ SOLR"
205871,"CLONIDINE-EPINEPHRINE-KETOROLAC-ROPIVACAINE INJECTION 100 ML|EPINEPHRINE 1 MG/ML IJ SOLN"
209704,"ORTHO IRRIGATION 3 L BAG|BACITRACIN 50,000 UNIT IM SOLR"
1247381,"PANCRELIPASE-SODIUM BICARBONATE 20,880 K UNIT-650 MG|LIPASE-PROTEASE-AMYLASE (VIOKACE) 20,880-78,300- 78,300 UNIT PO TAB"
979487,"IMS MIXTURE TEMPLATE|LOSARTAN 25 MG PO TAB"
979494,"IMS MIXTURE TEMPLATE|LOSARTAN 50 MG PO TAB"
309778,"NOREPINEPHRINE 64 MCG/ML IN D5W IV DRIP (QUAD CONC)|DEXTROSE 5% IN WATER IV SOLP"
313002,"VANCOMYCIN 1,750 MG IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
207014,"METHOCARBAMOL (ROBAXIN)(PED)(50 ML) IVPB|METHOCARBAMOL 100 MG/ML IJ SOLN"
309778,"METHOCARBAMOL (ROBAXIN)(PED)(50 ML) IVPB|DEXTROSE 5% IN WATER IV SOLP"
429503,"BISOPROLOL-HYDROCHLOROTHIAZIDE 5/6.25 MG TAB|HYDROCHLOROTHIAZIDE 12.5 MG PO TAB"
854907,"BISOPROLOL-HYDROCHLOROTHIAZIDE 5/6.25 MG TAB|BISOPROLOL FUMARATE 5 MG PO TAB"
429503,"FOSINOPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG TAB|HYDROCHLOROTHIAZIDE 12.5 MG PO TAB"
857185,"FOSINOPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG TAB|FOSINOPRIL 20 MG PO TAB"
631504,"BACITRACIN 50,000 UN NS 500 ML IRR BOT (OR)|SODIUM CHLORIDE 0.9 % IR SOLN"
209704,"BACITRACIN 50,000 UN NS 500 ML IRR BOT (OR)|BACITRACIN 50,000 UNIT IM SOLR"
309778,"DOXYCYCLINE IVPB|DEXTROSE 5% IN WATER IV SOLP"
544840,"DOXYCYCLINE IVPB|DOXYCYCLINE HYCLATE 100 MG IV SOLR"
751616,"IMS MIXTURE TEMPLATE|NEBIVOLOL 10 MG PO TAB"
751623,"IMS MIXTURE TEMPLATE|NEBIVOLOL 5 MG PO TAB"
210024,"ZZ-POTASSIUM CHL SR TAB-MG/AL HYD 30ML|ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP"
670032,"ZZ-POTASSIUM CHL SR TAB-MG/AL HYD 30ML|POTASSIUM CHLORIDE 10 MEQ PO TBTQ"
1361226,"HEPARIN (PORCINE) 1,000 UNIT/NS 1000 ML SOLP (EP)(IRRIGATION ABLATION CATHETER)|HEPARIN (PORCINE) 1,000 UNIT/ML IJ SOLN"
1361226,"HEPARIN (PORCINE) 1,000 UNIT/NS 1000 ML SOLP (EP)(VENOUS SHEATH)|HEPARIN (PORCINE) 1,000 UNIT/ML IJ SOLN"
205490,"IMS MIXTURE TEMPLATE|BUMETANIDE 2 MG PO TAB"
200801,"IMS MIXTURE TEMPLATE|FUROSEMIDE 20 MG PO TAB"
200809,"IMS MIXTURE TEMPLATE|FUROSEMIDE 40 MG PO TAB"
1796676,"PROTAMINE IVPB|PROTAMINE 10 MG/ML IV SOLN"
