"y","domain","topic","var","coef","coef_lower","coef_upper","p_value"
"T01","Economic context","Poverty","ACS_PCT_NONVET_POV_18_64",0.0255361263134743,0,0.0785274075864009,0.17
"T01","Economic context","Poverty","ACS_PCT_PERSON_INC_100_124",-0.0295735865029463,-0.0864665531734657,0.0193086796990807,0.24
"T01","Economic context","Poverty","ACS_PCT_PERSON_INC_125_199",0.00719433376790235,-1.13532993499259e-05,0.0424281569124111,0.33
"T01","Economic context","Poverty","ACS_PCT_PERSON_INC_ABOVE200",0,0,0.00212541835828671,0.96
"T01","Economic context","Poverty","ACS_PCT_PERSON_INC_BELOW99",-0.0648733440754821,-0.154421772943057,0,0.05
"T01","Economic context","Poverty","ACS_PCT_POV_ASIAN",0.00605641193628878,0,0.0117786622602877,0.03
"T01","Economic context","Poverty","ACS_PCT_POV_BLACK",0,-0.00521446325662509,0.00515151048142632,0.11
"T01","Economic context","Poverty","ACS_PCT_POV_HISPANIC",-0.00565855568936342,-0.0140335088249041,0.00256576447628272,0.06
"T01","Economic context","Poverty","ACS_PCT_POV_MULTI",0.00990154851898894,-0.00062676811268481,0.0198715175137395,0.01
"T01","Economic context","Poverty","ACS_PCT_POV_WHITE",0,-0.0174448050654086,0.0403575427439933,0.24
"T01","Economic context","Poverty","ACS_PCT_VET_POV_18_64",-0.0019042740823732,-0.0106781633391768,0.00655808475116802,0.13
"T01","Economic context","Poverty","ACS_TOT_CIVIL_NONINST_POP_POV",0,-0.000117763098891075,4.41885147764003e-05,0.8
"T01","Economic context","Poverty","ACS_TOT_CIVIL_POP_POV",0.000348973993574351,1.11059433421477e-05,0.000736298135967586,0.03
"T01","Economic context","Poverty","ACS_TOT_POP_POV",-0.000171378117094035,-0.000453799242067356,0,0.2
"T01","Education","Attainment","AGE",-0.0598206747650686,-0.0810770176670401,-0.0342037106501651,0
"T01","Education","Attainment","STUDY_ID",0,0,0,1
"T01","Education","Attainment","SEX_FAC_2",0.77220407013021,0.430524356179674,1.05342727487776,0
"T01","Education","Attainment","BSBP_GROUP_bsbp1",0,-0.122357809667138,0.340072588638681,0.56
"T01","Education","Attainment","BSBP_GROUP_bsbp2",-0.05844477828469,-0.631679591070696,0.0979187317261644,0.4
"T01","Education","Attainment","RACE_FAC_3",-1.32481981498682,-1.85682541876898,-0.698412914791197,0
"T01","Education","Attainment","BSBP_GROUP_bsbp3",0,-0.448852224754584,0.242991796354798,0.44
"T01","Education","Attainment","ETHN_FAC_1",-2.23798299706692,-3.34242121957539,-0.659881976655372,0.01
"T01","Education","Attainment","RACE_FAC_2",-2.01488240461611,-3.65251550094517,-0.306817895884598,0
"T01","Education","Attainment","RACE_FAC_1",-0.816863188571159,-1.77794696297134,0,0.34
"T01","Education","Attainment","ETHN_FAC_0",0,-0.975274537178111,0.971607000156511,0.51
"T01","Education","Attainment","RACE_FAC_0",-0.00998536674892521,-1.00220815768684,0.679790285063069,0.45
"T01","Education","Attainment","SITE_Utah",1.09651923397656,0.855499255033194,1.43809706074951,0
"T01","Education","Attainment","RACE_FAC_6",0,0,1.21514339444916,0.71
"T01","Education","Attainment","ACS_PCT_BACHELOR_DGR",0.00478602845079047,0,0.0204187104316313,0.42
"T01","Education","Attainment","ACS_PCT_COLLEGE_ASSOCIATE_DGR",-0.00656297956641537,-0.0309168006233449,0,0.31
"T01","Education","Attainment","ACS_PCT_GRADUATE_DGR",0.010440950844779,0,0.0272740437790425,0.31
"T01","Education","Attainment","ACS_PCT_HS_GRADUATE",0,-0.00360610126263667,0,0.93
"T01","Education","Attainment","ACS_PCT_LT_HS",-0.0145724573899859,-0.0445264342450947,0,0.17
"T01","Education","Attainment","ACS_PCT_NO_WORK_NO_SCHL_16_19",0,-0.0202831222998803,0.0103589426171172,0.58
"T01","Education","Attainment","ACS_PCT_POSTHS_ED",0,0,0.0100354297819088,0.83
"T01","Education","Attainment","ACS_PCT_VET_BACHELOR",0,-0.00406237776535485,0.00023329027317692,0.89
"T01","Education","Attainment","ACS_PCT_VET_COLLEGE",0,-0.00195094902154801,0.00650592785699496,0.56
"T01","Education","Attainment","ACS_PCT_VET_HS",0,-0.00530357488891094,0.00312146585109073,0.73
"T01","Physical infrastructure","Environment","AGE",-0.0650931700446318,-0.0854838435216345,-0.0447539202566636,0
"T01","Physical infrastructure","Environment","STUDY_ID",0,0,0,1
"T01","Physical infrastructure","Environment","SEX_FAC_2",0.866352220842357,0.594401216046487,1.10410731603152,0
"T01","Physical infrastructure","Environment","BSBP_GROUP_bsbp1",0.0806356530128794,-0.220433740214105,0.384167616327189,0.15
"T01","Physical infrastructure","Environment","BSBP_GROUP_bsbp2",-0.128639125090323,-0.511304421870248,0.199304461907907,0.17
"T01","Physical infrastructure","Environment","RACE_FAC_3",-1.74016025432414,-2.32542510029134,-1.25562364429971,0
"T01","Physical infrastructure","Environment","BSBP_GROUP_bsbp3",-0.0768117563858009,-0.712855875349639,0.357891153623318,0.16
"T01","Physical infrastructure","Environment","ETHN_FAC_1",-2.61854417238732,-4.05792150235579,-0.887448651150381,0
"T01","Physical infrastructure","Environment","RACE_FAC_2",-2.32372674111341,-4.03223623008873,-0.493991885201958,0
"T01","Physical infrastructure","Environment","RACE_FAC_1",-2.03309462546608,-2.89724831889191,0,0.12
"T01","Physical infrastructure","Environment","ETHN_FAC_0",0.20678568962501,-1.46505432909234,1.58858461641475,0.09
"T01","Physical infrastructure","Environment","RACE_FAC_0",-0.277352787096807,-1.83255771590083,0.486517067056531,0.13
"T01","Physical infrastructure","Environment","SITE_Utah",1.14394108350915,0.772343510923188,1.41120390299484,0
"T01","Physical infrastructure","Environment","RACE_FAC_6",1.78529744304952,0,3.52368210756762,0.39
"T01","Physical infrastructure","Housing","AGE",-0.0549009021124723,-0.0790215664158866,-0.0298613156233718,0
"T01","Physical infrastructure","Housing","STUDY_ID",0,0,0,1
"T01","Physical infrastructure","Housing","SEX_FAC_2",0.73771659344645,0.426658938225812,1.00970374033635,0
"T01","Physical infrastructure","Housing","BSBP_GROUP_bsbp1",0,-0.0218369423621589,0.219274728082295,0.71
"T01","Physical infrastructure","Housing","BSBP_GROUP_bsbp2",0,-0.512486634328471,0.0266562247767022,0.42
"T01","Physical infrastructure","Housing","RACE_FAC_3",-1.28232494128177,-2.10922231804576,-0.616204625439966,0
"T01","Physical infrastructure","Housing","BSBP_GROUP_bsbp3",0,-0.50077006967137,0.266124918981859,0.43
"T01","Physical infrastructure","Housing","ETHN_FAC_1",-2.16294138451526,-3.6468315801897,-0.952850869677732,0
"T01","Physical infrastructure","Housing","RACE_FAC_2",-1.79216977474365,-3.39961517072973,0,0.04
"T01","Physical infrastructure","Housing","RACE_FAC_1",-0.877831526513492,-1.69834055983035,0,0.22
"T01","Physical infrastructure","Housing","ETHN_FAC_0",0,-0.53982973920584,0.678261648169118,0.67
"T01","Physical infrastructure","Housing","RACE_FAC_0",0,-1.10644417855564,0,0.46
"T01","Physical infrastructure","Housing","SITE_Utah",1.06323442941508,0.60186005726441,1.26685508136556,0
"T01","Physical infrastructure","Housing","RACE_FAC_6",0,0,0.85056916318511,0.82
"T01","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_MORTGAGE",0,0,6.71267253296116e-05,0.93
"T01","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_NO_MORTG",0,0,9.99185858224313e-05,0.95
"T01","Physical infrastructure","Housing","ACS_MEDIAN_HOME_VALUE",4.38872141090004e-07,0,1.60011499694174e-06,0.3
"T01","Physical infrastructure","Housing","ACS_MEDIAN_RENT",0,0,0.000436585951673915,0.54
"T01","Physical infrastructure","Housing","ACS_MEDIAN_YEAR_BUILT",0,-0.000172926276198179,0.000196926711100128,0.67
"T01","Physical infrastructure","Housing","ACS_PCT_10UNITS",0,0,0.00733364039397173,0.8
"T01","Physical infrastructure","Housing","ACS_PCT_1UP_OWNER_1ROOM",0.0244271864628133,0,0.0892126941804,0.24
"T01","Physical infrastructure","Housing","ACS_PCT_1UP_PERS_1ROOM",0,-0.0512355068907567,0,0.75
"T01","Physical infrastructure","Housing","ACS_PCT_1UP_RENT_1ROOM",0,0,0.0156689263102894,0.71
"T01","Physical infrastructure","Housing","ACS_PCT_GRP_QRT",-0.0108998790265143,-0.0642060995549299,0,0.39
"T01","Physical infrastructure","Housing","ACS_PCT_HU_BOT_TANK_LP_GAS",0,-0.000337015461243086,0.0134108679319335,0.7
"T01","Physical infrastructure","Housing","ACS_PCT_HU_BUILT_1979",0,-0.00152765773191965,0.00309789262043491,0.71
"T01","Physical infrastructure","Housing","ACS_PCT_HU_COAL",0,-1.55610556203572,0,0.52
"T01","Physical infrastructure","Housing","ACS_PCT_HU_ELEC",0,-0.00878108453378609,0,0.78
"T01","Physical infrastructure","Housing","ACS_PCT_HU_KITCHEN",0,-0.0205977343095401,0.0370295089787251,0.64
"T01","Physical infrastructure","Housing","ACS_PCT_HU_MOBILE_HOME",-0.00530787417520892,-0.0356152809957284,0,0.51
"T01","Physical infrastructure","Housing","ACS_PCT_HU_NO_FUEL",0,-0.059392427217721,0.156656901532867,0.66
"T01","Physical infrastructure","Housing","ACS_PCT_HU_OIL",0,-0.279676053943364,0.0957343902575229,0.67
"T01","Physical infrastructure","Housing","ACS_PCT_HU_OTHER",-0.0370619176472081,-0.237515502199978,0,0.38
"T01","Physical infrastructure","Housing","ACS_PCT_HU_PLUMBING",0,-0.0552424535924828,0,0.76
"T01","Physical infrastructure","Housing","ACS_PCT_HU_SOLAR",0,-0.0571983467182906,0.333262221235994,0.63
"T01","Physical infrastructure","Housing","ACS_PCT_HU_UTILITY_GAS",0,0,9.63095114963067e-05,0.97
"T01","Physical infrastructure","Housing","ACS_PCT_HU_WOOD",0,-0.0386466184635836,0.017516238330534,0.77
"T01","Physical infrastructure","Housing","ACS_PCT_OWNER_HU",0.00775174345291497,0,0.015649307419911,0.11
"T01","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_CHILD",0,-0.00974592729231651,0.00311118707004574,0.69
"T01","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_COST_30PCT",0,-0.00175630792798924,0.0185491835872462,0.6
"T01","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_COST_50PCT",0,-0.0237826584476572,0.00728028092518071,0.66
"T01","Physical infrastructure","Housing","ACS_PCT_RENTER_HU",-6.90667763049886e-17,-0.00465798665501705,0,0.27
"T01","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_ABOVE65",0.00395745206890531,0,0.00962043656632854,0.25
"T01","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_CHILD",-0.010958913660708,-0.0178405861751124,-0.00297740485872228,0
"T01","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_COST_30PCT",0,-0.00495657584405733,0.00178788017976128,0.66
"T01","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_COST_50PCT",0,0,0.00784156408589494,0.47
"T01","Physical infrastructure","Housing","ACS_PCT_VACANT_HU",0,-0.0127709561270016,0,0.59
"T01","Physical infrastructure","Housing","ACS_TOT_HU",0.000154950389031509,0,0.000415968077067998,0.16
"T01","Physical infrastructure","Internet connectivity","AGE",-0.0536802303549063,-0.0764921970809534,-0.0259530869487364,0
"T01","Physical infrastructure","Internet connectivity","STUDY_ID",0,0,0,1
"T01","Physical infrastructure","Internet connectivity","SEX_FAC_2",0.728925156939005,0.448127467310999,0.996473776549185,0
"T01","Physical infrastructure","Internet connectivity","BSBP_GROUP_bsbp1",0,-0.0572616160873153,0.230587264017492,0.72
"T01","Physical infrastructure","Internet connectivity","BSBP_GROUP_bsbp2",-0.0095071764023257,-0.475055197925691,0.0280490181971714,0.49
"T01","Physical infrastructure","Internet connectivity","RACE_FAC_3",-1.22248363062905,-1.63052590287841,-0.746330541795715,0
"T01","Physical infrastructure","Internet connectivity","BSBP_GROUP_bsbp3",0,-0.626339255238242,0.0993485900886395,0.53
"T01","Physical infrastructure","Internet connectivity","ETHN_FAC_1",-2.03722810134092,-3.54345696976846,-0.650257956685889,0
"T01","Physical infrastructure","Internet connectivity","RACE_FAC_2",-1.77531461804032,-3.22283828640917,0,0.05
"T01","Physical infrastructure","Internet connectivity","RACE_FAC_1",-0.44905220854541,-1.42536817623101,0,0.34
"T01","Physical infrastructure","Internet connectivity","ETHN_FAC_0",0,-0.197178440430564,0.831259663184788,0.66
"T01","Physical infrastructure","Internet connectivity","RACE_FAC_0",0,-0.939074761306864,0.203231932486198,0.6
"T01","Physical infrastructure","Internet connectivity","SITE_Utah",0.993895838583356,0.672219122022966,1.27700867695239,0
"T01","Physical infrastructure","Internet connectivity","RACE_FAC_6",0,0,0.808089467216512,0.82
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND",0,0,0,0.98
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND_ANY",0,0,0.00365362649648359,0.93
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND_ONLY",0,-0.0185770606446615,0.00782141278685053,0.75
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_CELLULAR",0,0,0.00251158346707712,0.95
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_CELLULAR_ONLY",0,-0.0296213449014161,0,0.66
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_DIAL_INTERNET_ONLY",0,-0.188164104496713,0.168302604170994,0.55
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_INTERNET",0,0,0,0.98
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_INTERNET_NO_SUBS",0,-0.0020193578747273,0.053514482216186,0.5
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_NO_COMP_DEV",0,0,0.0172964920834359,0.91
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_NO_INTERNET",0,-0.0163959586157185,0,0.84
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP",0,-0.0356655003578266,0.00635020222276364,0.74
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP_ONLY",0,-0.128557084490861,1.11131945216743,0.81
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC",0.0013655869059762,0,0.0299520768170781,0.48
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC_ONLY",0.00688310562672263,0,0.0469842978050198,0.4
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SAT_INTERNET",0,0,0.0267816319230839,0.41
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE",0,-0.0247908914525578,0,0.56
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE_ONLY",-0.048350549166039,-0.0671643555701849,0,0.06
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET",0,0,0.00146308653972129,0.95
"T01","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET_ONLY",0,-0.0495191273926368,0.0764018154976859,0.8
"T01","Physical infrastructure","Migration","AGE",-0.0557832200501707,-0.0823921020478927,-0.0318202345630248,0
"T01","Physical infrastructure","Migration","STUDY_ID",0,0,0,1
"T01","Physical infrastructure","Migration","SEX_FAC_2",0.741750693866819,0.443343559034901,0.98316679664041,0
"T01","Physical infrastructure","Migration","BSBP_GROUP_bsbp1",0,-0.125078385510371,0.22252116631803,0.5
"T01","Physical infrastructure","Migration","BSBP_GROUP_bsbp2",-0.00461917430509104,-0.451258273381827,0.04903440028112,0.5
"T01","Physical infrastructure","Migration","RACE_FAC_3",-1.56315749928574,-2.11488220287842,-1.09442150623972,0
"T01","Physical infrastructure","Migration","BSBP_GROUP_bsbp3",0,-0.456820174206449,0.126657502307516,0.47
"T01","Physical infrastructure","Migration","ETHN_FAC_1",-2.2955141572829,-3.5116755505147,-1.18226933982031,0
"T01","Physical infrastructure","Migration","RACE_FAC_2",-1.74924591846863,-3.30360470423807,-0.116081099663317,0.02
"T01","Physical infrastructure","Migration","RACE_FAC_1",-1.05851026286827,-2.13626167676014,0,0.23
"T01","Physical infrastructure","Migration","ETHN_FAC_0",0,-0.51146659405491,0.917834653943685,0.46
"T01","Physical infrastructure","Migration","RACE_FAC_0",0,-1.44025266832246,0.0937252591649739,0.51
"T01","Physical infrastructure","Migration","SITE_Utah",1.06932358447853,0.774235066982929,1.40728995059087,0
"T01","Physical infrastructure","Migration","RACE_FAC_6",0,0,1.78744525008156,0.69
"T01","Physical infrastructure","Migration","ACS_PCT_DIF_STATE",0,-0.0202550651242707,0.0408932275947763,0.49
"T01","Physical infrastructure","Migration","ACS_PCT_IN_COUNTY_MOVE",0,-0.0310498248808674,0.00918115151685531,0.52
"T01","Physical infrastructure","Migration","ACS_PCT_IN_STATE_MOVE",-0.034284893230124,-0.106466211131243,0,0.15
"T01","Physical infrastructure","Transportation","AGE",-0.0533420320987397,-0.0776980151978341,-0.0240782077537093,0
"T01","Physical infrastructure","Transportation","STUDY_ID",0,0,0,1
"T01","Physical infrastructure","Transportation","SEX_FAC_2",0.715642693079839,0.426143032356761,1.00617227704714,0
"T01","Physical infrastructure","Transportation","BSBP_GROUP_bsbp1",0,-0.0302677123407153,0.221713860028939,0.57
"T01","Physical infrastructure","Transportation","BSBP_GROUP_bsbp2",0,-0.55955466003191,0.0605232144022653,0.44
"T01","Physical infrastructure","Transportation","RACE_FAC_3",-1.49933520664346,-2.22517255434844,-1.00223002821403,0
"T01","Physical infrastructure","Transportation","BSBP_GROUP_bsbp3",0,-0.506345083720767,0.00710550493448684,0.56
"T01","Physical infrastructure","Transportation","ETHN_FAC_1",-2.18201326298451,-3.69549154546162,-0.931391065667917,0
"T01","Physical infrastructure","Transportation","RACE_FAC_2",-1.5930251303751,-3.09776749226742,0,0.06
"T01","Physical infrastructure","Transportation","RACE_FAC_1",-0.801801936683161,-1.95381605250867,0,0.31
"T01","Physical infrastructure","Transportation","ETHN_FAC_0",0,-0.166017720250314,0.889928729136424,0.61
"T01","Physical infrastructure","Transportation","RACE_FAC_0",0,-1.09915608684169,0,0.63
"T01","Physical infrastructure","Transportation","SITE_Utah",1.05118116044199,0.755494534117256,1.32786851706081,0
"T01","Physical infrastructure","Transportation","RACE_FAC_6",0,0,0.895225959445511,0.8
"T01","Physical infrastructure","Transportation","ACS_PCT_COMMT_15MIN",0,0,0.0106403078324475,0.67
"T01","Physical infrastructure","Transportation","ACS_PCT_COMMT_29MIN",0,-0.00664335205506973,0.010002100204807,0.8
"T01","Physical infrastructure","Transportation","ACS_PCT_COMMT_59MIN",0,-0.00891369496716221,0.000422408052382566,0.71
"T01","Physical infrastructure","Transportation","ACS_PCT_COMMT_60MINUP",0,-0.0248719158691544,0,0.67
"T01","Physical infrastructure","Transportation","ACS_PCT_DRIVE_2WORK",0,0,0,0.98
"T01","Physical infrastructure","Transportation","ACS_PCT_HU_NO_VEH",0,-0.0210919015154374,0,0.6
"T01","Physical infrastructure","Transportation","ACS_PCT_PUBL_TRANSIT",0,-0.0372563222524198,0,0.7
