"y","domain","topic","var","coef","coef_lower","coef_upper","p_value","OR","OR_lower","OR_upper"
"T01","Economic context","Employment","ACS_TOT_CIVIL_EMPLOY_POP",9.69818817171261e-05,0,0.000235993062832881,0.28,1.00009698658461,1,1.00023602091139
"T01","Economic context","Employment","ACS_TOT_CIVILIAN_LABOR",0,0,0.000174995622532883,0.77,1,1,1.00017501093516
"T01","Economic context","Employment","ACS_TOT_WORKER_HH",0,0,2.13326532680783e-06,0.97,1,1,1.0000021332676
"T01","Economic context","Employment","ACS_TOT_WORKER_NWFH",0,0,0,1,1,1,1
"T01","Economic context","Income","AGE",-0.0636882507816754,-0.0847813280897344,-0.0433439719237284,0,0.93829746744207,0.918713159199327,0.957581952105381
"T01","Economic context","Income","SEX_FAC2",0.793776835177536,0.502432222667638,1.04292272616474,0,2.21173402634838,1.65273620857954,2.83749813677671
"T01","Economic context","Income","BSBP_GROUPbsbp1",0.0235060190512988,-0.143835119111657,0.319183914557949,0.32,1.02378446293929,0.866030528170842,1.37600436887133
"T01","Economic context","Income","BSBP_GROUPbsbp2",-0.114313900860819,-0.547626464342103,0.156088691327305,0.23,0.891977919296147,0.578320847787665,1.16892987243443
"T01","Economic context","Income","RACE_FAC3",-1.36546368781548,-1.77425341618958,-0.719598701061021,0,0.255262286530309,0.169610030344726,0.486947628322573
"T01","Economic context","Income","BSBP_GROUPbsbp3",0,-0.558540073206633,0.237241854031898,0.31,1,0.572043596295655,1.26774769059125
"T01","Economic context","Income","ETHN_FAC1",-2.36703101148377,-3.50159688587845,-0.944126214237741,0,0.0937586819002125,0.0301492001290146,0.389019341998843
"T01","Economic context","Income","RACE_FAC2",-2.21259924888819,-4.02892341747622,-0.64856454063565,0,0.109415879479951,0.0177934757908471,0.522795690366372
"T01","Economic context","Income","RACE_FAC1",-1.19674919180459,-2.22867155984633,0,0.22,0.302174929723782,0.107671370142649,1
"T01","Economic context","Income","ETHN_FAC0",0,-0.593572510916709,1.1475859985177,0.44,1,0.552350477643291,3.15057822195594
"T01","Economic context","Income","RACE_FAC0",-0.00433532045859269,-1.13938560737461,0.504538329554157,0.38,0.995674063477459,0.3200155766395,1.65622071577431
"T01","Economic context","Income","SITEUtah",1.22424966910899,0.913548225409956,1.60848724832951,0,3.40161278984785,2.49315312692781,4.99524893816686
"T01","Economic context","Income","RACE_FAC6",0.624447175612555,0,2.0928605392568,0.49,1.86721343093442,1,8.10807549123983
"T01","Economic context","Income","ACS_GINI_INDEX",0.247606977355686,-0.147259046026498,2.23636254885247,0.32,1.28095638838143,0.863070373504873,9.3592255703166
"T01","Economic context","Income","ACS_MEDIAN_HH_INC",0,0,4.54821684714046e-06,0.91,1,1,1.00000454822719
"T01","Economic context","Income","ACS_MEDIAN_HH_INC_WHITE",0,-3.83711954586641e-06,0,0.74,1,0.999996162887816,1
"T01","Economic context","Income","ACS_MEDIAN_INC_F",3.33805763649976e-07,-3.37978164264297e-06,1.61397384146121e-05,0.47,1.00000033380582,0.999996620224069,1.00001613986866
"T01","Economic context","Income","ACS_MEDIAN_INC_M",1.31023908135439e-05,0,2.98434060156693e-05,0.06,1.00001310247665,1,1.00002984385133
"T01","Economic context","Income","ACS_MEDIAN_NONVET_INC",1.69251954100796e-06,0,3.05683486258786e-05,0.59,1.00000169252097,1,1.00003056881584
"T01","Economic context","Income","ACS_MEDIAN_VET_INC",-7.94957324321222e-06,-1.80621427482761e-05,-4.07178076542376e-07,0.03,0.999992050458355,0.999981938020371,0.999999592822006
"T01","Economic context","Income","ACS_PCT_HH_INC_10000",0,-0.0119517995037069,0.0305146738238895,0.49,1,0.98811933955667,1.03098501843038
"T01","Economic context","Income","ACS_PCT_HH_INC_100000",0,-0.00373754258228166,0,0.96,1,0.996269433336358,1
"T01","Economic context","Income","ACS_PCT_HH_INC_14999",0,-0.0553967381176355,0.0364015967755582,0.48,1,0.946109715696583,1.03707224774334
"T01","Economic context","Income","ACS_PCT_HH_INC_24999",0,-0.0296010475613359,0.0255631509604911,0.52,1,0.970832772400514,1.02589269033359
"T01","Economic context","Income","ACS_PCT_HH_INC_49999",0,-0.013874985861514,0.00337039288250286,0.61,1,0.986220828103772,1.003376079043
"T01","Economic context","Income","ACS_PCT_HH_INC_99999",0.0092211573893614,-0.00158756702394521,0.0263575674875805,0.19,1.00926380324174,0.998413692493971,1.02670800024677
"T01","Economic context","Income","ACS_PCT_INC50_BELOW17",-0.005074953841272,-0.0335175659030711,0,0.28,0.994937901980212,0.967037924187765,1
"T01","Economic context","Income","ACS_PER_CAPITA_INC",6.8665073560816e-06,0,1.64030725925059e-05,0.4,1.00000686653093,1,1.00001640320712
"T01","Economic context","Poverty","AGE",-0.0590924191129078,-0.080501744779661,-0.0379808390807028,0,0.942619649059605,0.922653293755651,0.962731387532893
"T01","Economic context","Poverty","SEX_FAC2",0.801905427748213,0.449815153002639,1.02454645269482,0,2.2297855785852,1.56802231448347,2.78583166754705
"T01","Economic context","Poverty","BSBP_GROUPbsbp1",0.0137469823011761,-0.207564976257478,0.271302583293231,0.37,1.01384190653755,0.812560442921225,1.31167190034775
"T01","Economic context","Poverty","BSBP_GROUPbsbp2",-0.0797836059308955,-0.602530671033009,0.114700473208501,0.28,0.923316124903751,0.547424530278525,1.12153745674086
"T01","Economic context","Poverty","RACE_FAC3",-1.31749882249731,-1.87249911461867,-0.769758909092214,0,0.26780429105477,0.153738970013478,0.463124710009543
"T01","Economic context","Poverty","BSBP_GROUPbsbp3",0,-0.577899405931369,0.288479301816285,0.33,1,0.561075721893132,1.3343967296484
"T01","Economic context","Poverty","ETHN_FAC1",-2.27901376985534,-3.20233080168346,-0.502113393957558,0.01,0.102385132243241,0.0406673060018556,0.605250175042206
"T01","Economic context","Poverty","RACE_FAC2",-2.03137739961103,-3.80657771900507,-0.0888561598214032,0.03,0.131154744182391,0.0222241060968532,0.914977174589673
"T01","Economic context","Poverty","RACE_FAC1",-1.07426199415306,-1.69985596574056,0,0.07,0.341549728007181,0.182709838633888,1
"T01","Economic context","Poverty","ETHN_FAC0",0,-1.0254602461411,0.956005848516961,0.34,1,0.35863136871278,2.60128576689039
"T01","Economic context","Poverty","RACE_FAC0",0,-1.12017659706532,0.247137573041747,0.41,1,0.326222179656301,1.28035524302791
"T01","Economic context","Poverty","SITEUtah",1.08327789030986,0.714898584457006,1.39878818137715,0,2.95434772458106,2.04397938046818,4.05028877634254
"T01","Economic context","Poverty","RACE_FAC6",0.497551032721974,0,1.75319631938649,0.52,1.64468854627818,1,5.7730256512723
"T01","Economic context","Poverty","ACS_PCT_HEALTH_INC_138_199",0,-0.0102138285247495,0.0159094461006819,0.74,1,0.989838155486021,1.01603667515743
"T01","Economic context","Poverty","ACS_PCT_HEALTH_INC_200_399",-0.00712759530114255,-0.0235953633688967,0,0.32,0.992897745763551,0.976680830653303,1
"T01","Economic context","Poverty","ACS_PCT_HEALTH_INC_ABOVE400",0,0,0.0124197642592574,0.68,1,1,1.0124972098178
"T01","Economic context","Poverty","ACS_PCT_HEALTH_INC_BELOW137",-0.0215973977270097,-0.0372049906472474,0,0.34,0.978634156084803,0.963478611000345,1
"T01","Economic context","Poverty","ACS_PCT_HH_1FAM_FOOD_STMP",-0.00403792481650971,-0.0162550049885523,0,0.17,0.995970216640019,0.983876394674272,1
"T01","Economic context","Poverty","ACS_PCT_HH_FOOD_STMP",0,-0.00156756365692102,0.00934093624187676,0.9,1,0.998433664329256,1.00938469894221
"T01","Economic context","Poverty","ACS_PCT_HH_FOOD_STMP_BLW_POV",0,-0.0227048081399181,0,0.82,1,0.977551006286304,1
"T01","Economic context","Poverty","ACS_PCT_HH_NO_FD_STMP_BLW_POV",0,-0.0355601108065951,0.00462011592638538,0.7,1,0.965064721667591,1.0046308051174
"T01","Economic context","Poverty","ACS_PCT_HH_PUB_ASSIST",0,0,0.016556245948386,0.86,1,1,1.0166940600995
"T01","Economic context","Poverty","ACS_PCT_INC50",0.0149350255773263,0,0.0881514954460568,0.22,1.01504711037309,1,1.0921535657875
"T01","Economic context","Poverty","ACS_PCT_INC50_ABOVE65",0,-0.014698726553502,0.0316298445664842,0.37,1,0.985408772383966,1.03213538406682
"T01","Economic context","Poverty","ACS_PCT_NONVET_POV_18_64",0,0,0.00473936949755155,0.97,1,1,1.00475061807253
"T01","Economic context","Poverty","ACS_PCT_PERSON_INC_100_124",-0.0145045293839893,-0.0795253168486258,0,0.36,0.985600154560712,0.923554638179659,1
"T01","Economic context","Poverty","ACS_PCT_PERSON_INC_125_199",0,0,0.0167816237564782,0.79,1,1,1.01692322620178
"T01","Economic context","Poverty","ACS_PCT_PERSON_INC_ABOVE200",0,0,0.000750409373855474,0.96,1,1,1.00075069100141
"T01","Economic context","Poverty","ACS_PCT_PERSON_INC_BELOW99",0,-0.0523739679079552,0,0.45,1,0.948973914687089,1
"T01","Economic context","Poverty","ACS_PCT_POV_ASIAN",0.00490434030972043,0,0.0109281054024287,0.08,1.0049163862711,1,1.0109880352539
"T01","Economic context","Poverty","ACS_PCT_POV_BLACK",0,-0.00283178097488625,0.00270923068558265,0.54,1,0.997172224734869,1.00271290396754
"T01","Economic context","Poverty","ACS_PCT_POV_HISPANIC",-0.00419707781792706,-0.0139802081014031,0,0.22,0.995811717603852,0.986117061198603,1
"T01","Economic context","Poverty","ACS_PCT_POV_MULTI",0.00547792069139817,0,0.0170411455957805,0.1,1.00549295193306,1,1.01718717423653
"T01","Economic context","Poverty","ACS_PCT_POV_WHITE",0,-0.00962712276454905,0.0207210204250717,0.62,1,0.990419069629684,1.02093719128061
"T01","Economic context","Poverty","ACS_PCT_VET_POV_18_64",0,-0.0101802429957317,0.0020914720145511,0.33,1,0.989871400282384,1.00209366066771
"T01","Economic context","Poverty","ACS_TOT_CIVIL_NONINST_POP_POV",0,0,0,0.99,1,1,1
"T01","Economic context","Poverty","ACS_TOT_CIVIL_POP_POV",9.13938844705332e-05,0,0.0002341333531763,0.1,1.00009139806102,1,1.00023416076453
"T01","Economic context","Poverty","ACS_TOT_POP_POV",0,0,0,0.98,1,1,1
"T01","Education","Attainment","AGE",-0.0578205207215254,-0.0773616732252492,-0.0344770241769781,0,0.943819328248215,0.925555044586295,0.966110536616203
"T01","Education","Attainment","SEX_FAC2",0.746954787527875,0.38852095447886,1.03604512130055,0,2.11056310761068,1.47479788676208,2.81804990109003
"T01","Education","Attainment","BSBP_GROUPbsbp1",0,-0.143810758140507,0.204766502488198,0.52,1,0.866051625772532,1.22723847437523
"T01","Education","Attainment","BSBP_GROUPbsbp2",-0.0311252169224495,-0.484237285987607,0.00624187207195288,0.38,0.969354185928397,0.616166976774773,1.00626139315032
"T01","Education","Attainment","RACE_FAC3",-1.29338163215482,-1.7975915140778,-0.736832450728665,0,0.274341490706448,0.165697488085221,0.478627593415536
"T01","Education","Attainment","BSBP_GROUPbsbp3",0,-0.457217105753215,0.272322131504429,0.43,1,0.633042887889478,1.31300989504657
"T01","Education","Attainment","ETHN_FAC1",-2.17242729700739,-3.72590810832533,-0.808770554928843,0.01,0.113900810005191,0.0240912130591242,0.445405331126959
"T01","Education","Attainment","RACE_FAC2",-1.89090577527398,-3.31093802184052,0,0.07,0.150935033680459,0.0364819368452214,1
"T01","Education","Attainment","RACE_FAC1",-0.600914323215891,-1.72670304490914,0,0.36,0.548310074203777,0.177869873300684,1
"T01","Education","Attainment","ETHN_FAC0",0,-0.663168579704008,0.873034092847423,0.55,1,0.515216241672214,2.39416396040808
"T01","Education","Attainment","RACE_FAC0",0,-0.905019256354619,0,0.56,1,0.404534095176024,1
"T01","Education","Attainment","SITEUtah",1.07308787527824,0.783956290049109,1.33196735838882,0,2.92439574161235,2.19011989750527,3.78848937705912
"T01","Education","Attainment","RACE_FAC6",0,0,1.41532556286519,0.78,1,1,4.11782685928096
"T01","Education","Attainment","ACS_PCT_BACHELOR_DGR",0.00524959368874425,0,0.0150542246620969,0.46,1.00526339694896,1,1.01516811027104
"T01","Education","Attainment","ACS_PCT_COLLEGE_ASSOCIATE_DGR",-0.00433726634795129,-0.0277202564622857,0,0.39,0.995672126007779,0.972660424214385,1
"T01","Education","Attainment","ACS_PCT_GRADUATE_DGR",0.0112307610198841,0,0.0214739989464801,0.25,1.01129406277009,1,1.02170622455379
"T01","Education","Attainment","ACS_PCT_HS_GRADUATE",0,-0.0109825371046589,0,0.91,1,0.989077550782312,1
"T01","Education","Attainment","ACS_PCT_LT_HS",-0.0127064484676966,-0.0423142200095144,0,0.21,0.987373937614552,0.95856853183258,1
"T01","Education","Attainment","ACS_PCT_NO_WORK_NO_SCHL_16_19",0,-0.0127374524440789,0.0051576204612294,0.66,1,0.98734332557086,1.00517094388151
"T01","Education","Attainment","ACS_PCT_POSTHS_ED",0,0,0.0153096683387535,0.79,1,1,1.01542746166898
"T01","Education","Attainment","ACS_PCT_VET_BACHELOR",0,-0.00164651071858194,0.000618529782851634,0.91,1,0.99835484403655,1.00061872111184
"T01","Education","Attainment","ACS_PCT_VET_COLLEGE",0,-0.00154881630056057,0.00457985042683796,0.7,1,0.998452382496421,1.00459035397057
"T01","Education","Attainment","ACS_PCT_VET_HS",0,-0.00724422700191209,0.000883055599272132,0.67,1,0.992781949163681,1.00088344560766
"T01","Physical infrastructure","Environment","AGE",-0.0609525496899248,-0.0884724229924582,-0.0349294515476913,0,0.940867883189627,0.915328352404829,0.965673540628231
"T01","Physical infrastructure","Environment","SEX_FAC2",0.811260245689485,0.496999614124014,1.14710687650312,0,2.25074268886247,1.64378188442398,3.14906907213348
"T01","Physical infrastructure","Environment","BSBP_GROUPbsbp1",0.0266234541132644,-0.147442904912677,0.295491584324507,0.32,1.02698102446765,0.862911704934067,1.34378678086333
"T01","Physical infrastructure","Environment","BSBP_GROUPbsbp2",-0.0711687998854281,-0.57175311623621,0.105873076421914,0.28,0.931304674736432,0.564534875410956,1.11168076905089
"T01","Physical infrastructure","Environment","RACE_FAC3",-1.66257751985718,-2.3095176564175,-1.01455838650383,0,0.18964952416686,0.0993091411360127,0.362562506980064
"T01","Physical infrastructure","Environment","BSBP_GROUPbsbp3",-0.0251069498713139,-0.74743091033889,0.173063694225503,0.35,0.975205608336483,0.473581664965708,1.18894183140146
"T01","Physical infrastructure","Environment","ETHN_FAC1",-2.47964923831022,-3.98806587251988,-0.681222557562678,0,0.0837726046597367,0.0185355295499115,0.505998002382732
"T01","Physical infrastructure","Environment","RACE_FAC2",-2.05232648950725,-3.61793791530872,-0.21014564515093,0.02,0.128435751307642,0.0268379616215438,0.810466196902187
"T01","Physical infrastructure","Environment","RACE_FAC1",-1.60930507218478,-2.46174614646346,0,0.18,0.200026569814596,0.0852858992008135,1
"T01","Physical infrastructure","Environment","ETHN_FAC0",0,-0.835769480432983,1.10386911599835,0.39,1,0.433540751924787,3.01581200607086
"T01","Physical infrastructure","Environment","RACE_FAC0",-0.104876709661067,-1.31959364417975,0.300571359549006,0.29,0.900435530744781,0.267243876008952,1.35063028266936
"T01","Physical infrastructure","Environment","SITEUtah",1.1113896210725,0.81700241528989,1.37827294744693,0,3.03857793390358,2.2637040125543,3.96804268807006
"T01","Physical infrastructure","Environment","RACE_FAC6",0.935134355190719,0,2.66058315876466,0.44,2.54755571208023,1,14.3046285363394
"T01","Physical infrastructure","Housing","AGE",-0.0560826649704422,-0.0751681747911609,-0.0341465153334502,0,0.945460976156257,0.927587476380327,0.966429897465266
"T01","Physical infrastructure","Housing","SEX_FAC2",0.752632721665521,0.479231783952852,1.03079139127543,0,2.12258083156505,1.61483338464957,2.80328345114798
"T01","Physical infrastructure","Housing","BSBP_GROUPbsbp1",0,-0.122241765290754,0.228253073816976,0.62,1,0.884934396216533,1.25640324796734
"T01","Physical infrastructure","Housing","BSBP_GROUPbsbp2",-0.000169632500982828,-0.452469768975447,0.0872993704207372,0.47,0.999830381885796,0.636055300483999,1.09122331080567
"T01","Physical infrastructure","Housing","RACE_FAC3",-1.29959972839445,-1.96665118479241,-0.672697992120155,0,0.272640901607449,0.139924654303444,0.510329852806754
"T01","Physical infrastructure","Housing","BSBP_GROUPbsbp3",0,-0.532833034529961,0.178672495776084,0.42,1,0.586939791342351,1.19562910645728
"T01","Physical infrastructure","Housing","ETHN_FAC1",-2.2103982652082,-3.61975245399115,-0.834397655843178,0,0.10965696726283,0.0267893072579861,0.434135901916323
"T01","Physical infrastructure","Housing","RACE_FAC2",-1.86603748763282,-3.37398482687631,0,0.05,0.154735590317595,0.0342528732638812,1
"T01","Physical infrastructure","Housing","RACE_FAC1",-0.997133940812105,-1.68137382315279,0,0.28,0.368935317803537,0.186118106955729,1
"T01","Physical infrastructure","Housing","ETHN_FAC0",0,-0.438806154284637,0.64762173019234,0.65,1,0.644805760349807,1.91099056911253
"T01","Physical infrastructure","Housing","RACE_FAC0",0,-1.20382079779847,0,0.59,1,0.300045605424312,1
"T01","Physical infrastructure","Housing","SITEUtah",1.07873140024062,0.660270802485062,1.37835517288661,0,2.94094629979708,1.93531635192369,3.96836897553912
"T01","Physical infrastructure","Housing","RACE_FAC6",0,0,1.06779681946377,0.8,1,1,2.90896346304605
"T01","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_MORTGAGE",0,0,9.02679381399009e-05,0.95,1,1,1.00009027201241
"T01","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_NO_MORTG",0,-2.34347631865258e-05,6.32241098544429e-06,0.93,1,0.999976565511405,1.00000632243097
"T01","Physical infrastructure","Housing","ACS_MEDIAN_HOME_VALUE",4.27814019752884e-07,0,1.42148142315848e-06,0.26,1.00000042781411,1,1.00000142148243
"T01","Physical infrastructure","Housing","ACS_MEDIAN_RENT",4.48007509568228e-06,0,0.000431335963234938,0.39,1.00000448008513,1,1.00043142900197
"T01","Physical infrastructure","Housing","ACS_MEDIAN_YEAR_BUILT",0,-0.000141372688968218,0.00013105359588874,0.58,1,0.99985863730368,1.00013106218379
"T01","Physical infrastructure","Housing","ACS_PCT_10UNITS",0,0,0.00698248688907724,0.8,1,1,1.00700692128851
"T01","Physical infrastructure","Housing","ACS_PCT_1UP_OWNER_1ROOM",0.0282623735514575,0,0.104576866147169,0.15,1.02866554364986,1,1.11024073051381
"T01","Physical infrastructure","Housing","ACS_PCT_1UP_PERS_1ROOM",0,-0.050086036599172,0,0.59,1,0.951147587476538,1
"T01","Physical infrastructure","Housing","ACS_PCT_1UP_RENT_1ROOM",0,-0.00112599727044065,0.0181746942689776,0.72,1,0.998874636426617,1.01834085916375
